epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.6666666865348816,0.7157894968986511,0.7547169923782349,0.6829268336296082,26,0.7106918096542358,0.5674301981925964,,,,,,,
0,,,,,26,,,0.021817317232489586,0.6304363012313843,,,,,
1,0.7142857313156128,0.7473683953285217,0.7735848426818848,0.7142857313156128,53,0.7439352869987488,0.4963280260562897,,,,,,,
1,,,,,53,,,0.16267581284046173,0.5872899293899536,,,,,
2,0.7857142686843872,0.8105263113975525,0.8301886916160583,0.7857142686843872,80,0.8079515099525452,0.5526245832443237,,,,,,,
2,,,,,80,,,0.3736863434314728,0.5731058716773987,,,,,
3,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,107,0.79312664270401,0.46763768792152405,,,,,,,
3,,,,,107,,,0.45986801385879517,0.5953764319419861,,,,,
4,0.738095223903656,0.821052610874176,0.8867924809455872,0.8378377556800842,134,0.8124438524246216,0.40051913261413574,,,,,,,
4,,,,,134,,,0.5062831044197083,0.5605682134628296,,,,,
5,0.7142857313156128,0.8421052694320679,0.9433962106704712,0.9090909361839294,161,0.828840970993042,0.4043978750705719,,,,,,,
5,,,,,161,,,0.5419662594795227,0.5703349113464355,,,,,
6,0.738095223903656,0.8315789699554443,0.9056603908538818,0.8611111044883728,188,0.8218778371810913,0.359406977891922,,,,,,,
6,,,,,188,,,0.5537749528884888,0.5180394053459167,,,,,
7,0.738095223903656,0.8421052694320679,0.9245282411575317,0.8857142925262451,215,0.831311821937561,0.4137019217014313,,,,,,,
7,,,,,215,,,0.601334810256958,0.5470353364944458,,,,,
8,0.761904776096344,0.8631578683853149,0.9433962106704712,0.9142856597900391,242,0.8526504635810852,0.4284944534301758,,,,,,,
8,,,,,242,,,0.6015691161155701,0.5429967641830444,,,,,
9,0.7857142686843872,0.8526315689086914,0.9056603908538818,0.8684210777282715,269,0.8456873297691345,0.39578893780708313,,,,,,,
9,,,,,269,,,0.622444748878479,0.5310775637626648,,,,,
10,0.8095238208770752,0.8736842274665833,0.9245282411575317,0.8947368264198303,296,0.8670260906219482,0.4378916025161743,,,,,,,
10,,,,,296,,,0.6267083287239075,0.5179275274276733,,,,,
