step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.3095238208770752,0.9056603908538818,0.6075921058654785,0.7222221493721008,0.6421052813529968,3.0450081825256348,0,,,,,,,
26,,,,,,,0,0.010110796429216862,0.6329674124717712,,,,,
53,0.1190476194024086,0.9433962106704712,0.5312219262123108,0.625,0.5789473652839661,2.2975409030914307,1,,,,,,,
53,,,,,,,1,0.029682572931051254,0.6436104774475098,,,,,
80,0.1666666716337204,0.9622642397880554,0.5644654631614685,0.7777778506278992,0.6105263233184814,0.9708968997001648,2,,,,,,,
80,,,,,,,2,0.033671170473098755,0.6413742899894714,,,,,
107,0.523809552192688,0.9245282411575317,0.7241688966751099,0.8461537957191467,0.7473683953285217,1.0587856769561768,3,,,,,,,
107,,,,,,,3,0.029321081936359406,0.6267442107200623,,,,,
134,0.5476190447807312,0.8679245114326477,0.7077717781066895,0.76666659116745,0.7263157963752747,0.5976691842079163,4,,,,,,,
134,,,,,,,4,0.032096125185489655,0.6169451475143433,,,,,
161,0.5,0.9056603908538818,0.7028301954269409,0.807692289352417,0.7263157963752747,0.8096116185188293,5,,,,,,,
161,,,,,,,5,0.039712123572826385,0.6104203462600708,,,,,
188,0.6904761791229248,0.8301886916160583,0.760332465171814,0.7631579041481018,0.7684210538864136,1.1095839738845825,6,,,,,,,
188,,,,,,,6,0.03402533382177353,0.572963535785675,,,,,
215,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.8181818127632141,0.7789473533630371,0.8124675750732422,7,,,,,,,
215,,,,,,,7,0.05289793759584427,0.573198139667511,,,,,
242,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.8666666746139526,0.7894737124443054,1.0017952919006348,8,,,,,,,
242,,,,,,,8,0.07020740211009979,0.5540943741798401,,,,,
269,0.6904761791229248,0.8113208413124084,0.7508984804153442,0.7435897588729858,0.75789475440979,0.6679871678352356,9,,,,,,,
269,,,,,,,9,0.09199526906013489,0.5634943246841431,,,,,
296,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.8285714387893677,0.800000011920929,1.1686874628067017,10,,,,,,,
296,,,,,,,10,0.12332765012979507,0.552428662776947,,,,,
323,0.738095223903656,0.792452871799469,0.7652739882469177,0.738095223903656,0.7684210538864136,0.781518816947937,11,,,,,,,
323,,,,,,,11,0.143278568983078,0.5676811933517456,,,,,
350,0.738095223903656,0.6792452931404114,0.7086702585220337,0.6458333134651184,0.7052631378173828,0.9849744439125061,12,,,,,,,
350,,,,,,,12,0.19418032467365265,0.54706871509552,,,,,
377,0.6904761791229248,0.849056601524353,0.7697663903236389,0.7837837338447571,0.7789473533630371,0.6610838770866394,13,,,,,,,
377,,,,,,,13,0.22317387163639069,0.5816541910171509,,,,,
404,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8611111044883728,0.8315789699554443,1.1484960317611694,14,,,,,,,
404,,,,,,,14,0.23799140751361847,0.558032214641571,,,,,
431,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.7823013067245483,15,,,,,,,
431,,,,,,,15,0.2492489218711853,0.5450400114059448,,,,,
458,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.45198652148246765,16,,,,,,,
458,,,,,,,16,0.2854921817779541,0.5609533190727234,,,,,
485,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,0.7894737124443054,0.7304131984710693,17,,,,,,,
485,,,,,,,17,0.2896829843521118,0.5587366223335266,,,,,
512,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.8571428656578064,0.821052610874176,0.7228596210479736,18,,,,,,,
512,,,,,,,18,0.3052079975605011,0.5429106950759888,,,,,
539,0.738095223903656,0.8113208413124084,0.7747079730033875,0.7560975551605225,0.7789473533630371,0.48476365208625793,19,,,,,,,
539,,,,,,,19,0.31884121894836426,0.55677729845047,,,,,
566,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8157894611358643,0.8105263113975525,0.4403744041919708,20,,,,,,,
566,,,,,,,20,0.3484624922275543,0.5384288430213928,,,,,
593,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8611111044883728,0.8315789699554443,0.42802679538726807,21,,,,,,,
593,,,,,,,21,0.37250977754592896,0.5704126358032227,,,,,
620,0.738095223903656,0.8867924809455872,0.8124438524246216,0.8378377556800842,0.821052610874176,0.40614333748817444,22,,,,,,,
620,,,,,,,22,0.3871212303638458,0.5396219491958618,,,,,
647,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8157894611358643,0.8105263113975525,0.4476911723613739,23,,,,,,,
647,,,,,,,23,0.395023912191391,0.5311489105224609,,,,,
674,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8611111044883728,0.8315789699554443,0.38060444593429565,24,,,,,,,
674,,,,,,,24,0.4328165650367737,0.5401227474212646,,,,,
701,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8461537957191467,0.8421052694320679,0.40699297189712524,25,,,,,,,
701,,,,,,,25,0.45846712589263916,0.5480865836143494,,,,,
728,0.761904776096344,0.849056601524353,0.8054806590080261,0.800000011920929,0.8105263113975525,0.37469732761383057,26,,,,,,,
728,,,,,,,26,0.47969841957092285,0.5340214967727661,,,,,
755,0.738095223903656,0.8301886916160583,0.7841419577598572,0.7749999761581421,0.7894737124443054,0.48932644724845886,27,,,,,,,
755,,,,,,,27,0.48391222953796387,0.5400866270065308,,,,,
782,0.738095223903656,0.849056601524353,0.7935759425163269,0.7948718667030334,0.800000011920929,0.3890293836593628,28,,,,,,,
782,,,,,,,28,0.48231053352355957,0.5445603132247925,,,,,
809,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8461537957191467,0.8421052694320679,0.47841116786003113,29,,,,,,,
809,,,,,,,29,0.4950910210609436,0.5408849716186523,,,,,
836,0.7857142686843872,0.849056601524353,0.8173854351043701,0.8048780560493469,0.821052610874176,0.4301745891571045,30,,,,,,,
836,,,,,,,30,0.4886438250541687,0.5555700659751892,,,,,
863,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8292682766914368,0.8421052694320679,0.3662702143192291,31,,,,,,,
863,,,,,,,31,0.47506073117256165,0.5438903570175171,,,,,
890,0.738095223903656,0.8867924809455872,0.8124438524246216,0.8378377556800842,0.821052610874176,0.4136320948600769,32,,,,,,,
890,,,,,,,32,0.4798748195171356,0.5250365138053894,,,,,
917,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8157894611358643,0.8105263113975525,0.42890557646751404,33,,,,,,,
917,,,,,,,33,0.5193025469779968,0.5327759981155396,,,,,
944,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.8571428656578064,0.821052610874176,0.3956918716430664,34,,,,,,,
944,,,,,,,34,0.5417826771736145,0.5377916097640991,,,,,
971,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8611111044883728,0.8315789699554443,0.411055326461792,35,,,,,,,
971,,,,,,,35,0.5215717554092407,0.5327722430229187,,,,,
998,0.7857142686843872,0.9056603908538818,0.8456873297691345,0.8684210777282715,0.8526315689086914,0.44097572565078735,36,,,,,,,
