val_accuracy,epoch,val_auroc,val_sensitivity,step,val_loss,val_precision,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.75789475440979,0,0.7632524967193604,0.8095238208770752,26,0.4809678792953491,0.693877637386322,0.7169811129570007,,,,,,,
,0,,,26,,,,0.0,0.5585406422615051,,,,,
0.6842105388641357,1,0.7021563649177551,0.8571428656578064,53,0.4966689944267273,0.6000000238418579,0.5471698045730591,,,,,,,
,1,,,53,,,,0.0,0.49825137853622437,,,,,
0.7789473533630371,2,0.7796496152877808,0.7857142686843872,80,0.514855682849884,0.73333340883255,0.7735848426818848,,,,,,,
,2,,,80,,,,0.0,0.48762813210487366,,,,,
0.75789475440979,3,0.7632524967193604,0.8095238208770752,107,0.49170878529548645,0.693877637386322,0.7169811129570007,,,,,,,
,3,,,107,,,,0.0,0.4756544530391693,,,,,
0.800000011920929,4,0.8009883165359497,0.8095238208770752,134,0.49594444036483765,0.7555555701255798,0.792452871799469,,,,,,,
,4,,,134,,,,0.0,0.4655681550502777,,,,,
0.800000011920929,5,0.7985174655914307,0.7857142686843872,161,0.48562556505203247,0.7674418687820435,0.8113208413124084,,,,,,,
,5,,,161,,,,0.0,0.47598719596862793,,,,,
0.7789473533630371,6,0.7771788239479065,0.761904776096344,188,0.4444018602371216,0.7441861033439636,0.792452871799469,,,,,,,
,6,,,188,,,,0.0,0.48158541321754456,,,,,
0.7684210538864136,7,0.767744779586792,0.761904776096344,215,0.4244699478149414,0.7272727489471436,0.7735848426818848,,,,,,,
,7,,,215,,,,0.0,0.4766317307949066,,,,,
0.7894737124443054,8,0.7915543913841248,0.8095238208770752,242,0.4895285665988922,0.739130437374115,0.7735848426818848,,,,,,,
,8,,,242,,,,0.0,0.46862462162971497,,,,,
0.7473683953285217,9,0.7538185715675354,0.8095238208770752,269,0.48214787244796753,0.6800000071525574,0.698113203048706,,,,,,,
,9,,,269,,,,0.0,0.46786370873451233,,,,,
0.7473683953285217,10,0.7513477802276611,0.7857142686843872,296,0.44935616850852966,0.6875,0.7169811129570007,,,,,,,
,10,,,296,,,,0.0,0.46410179138183594,,,,,
0.7894737124443054,11,0.7866127490997314,0.761904776096344,323,0.43622124195098877,0.761904776096344,0.8113208413124084,,,,,,,
,11,,,323,,,,0.0,0.46602582931518555,,,,,
0.7789473533630371,12,0.7796496152877808,0.7857142686843872,350,0.443105548620224,0.73333340883255,0.7735848426818848,,,,,,,
,12,,,350,,,,0.0,0.4611186981201172,,,,,
0.7684210538864136,13,0.7652739882469177,0.738095223903656,377,0.4383508265018463,0.738095223903656,0.792452871799469,,,,,,,
,13,,,377,,,,0.0,0.4470806419849396,,,,,
0.7789473533630371,14,0.7771788239479065,0.761904776096344,404,0.4501936137676239,0.7441861033439636,0.792452871799469,,,,,,,
,14,,,404,,,,0.0,0.4664112627506256,,,,,
0.7894737124443054,15,0.7866127490997314,0.761904776096344,431,0.4482511281967163,0.761904776096344,0.8113208413124084,,,,,,,
,15,,,431,,,,0.0,0.45815107226371765,,,,,
0.7684210538864136,16,0.767744779586792,0.761904776096344,458,0.43859508633613586,0.7272727489471436,0.7735848426818848,,,,,,,
,16,,,458,,,,0.0,0.46083787083625793,,,,,
0.7684210538864136,17,0.767744779586792,0.761904776096344,485,0.46542325615882874,0.7272727489471436,0.7735848426818848,,,,,,,
,17,,,485,,,,0.0,0.4437408149242401,,,,,
0.7789473533630371,18,0.7771788239479065,0.761904776096344,512,0.44296470284461975,0.7441861033439636,0.792452871799469,,,,,,,
,18,,,512,,,,0.0,0.45234256982803345,,,,,
0.800000011920929,19,0.8009883165359497,0.8095238208770752,539,0.41508948802948,0.7555555701255798,0.792452871799469,,,,,,,
,19,,,539,,,,0.0,0.4446578323841095,,,,,
0.800000011920929,20,0.803459107875824,0.8333333134651184,566,0.4257281720638275,0.7446807622909546,0.7735848426818848,,,,,,,
,20,,,566,,,,0.0,0.44323572516441345,,,,,
0.7789473533630371,21,0.7821204662322998,0.8095238208770752,593,0.44504261016845703,0.7234042286872864,0.7547169923782349,,,,,,,
,21,,,593,,,,0.0,0.4393578767776489,,,,,
0.800000011920929,22,0.803459107875824,0.8333333134651184,620,0.44376689195632935,0.7446807622909546,0.7735848426818848,,,,,,,
,22,,,620,,,,0.0,0.4415302574634552,,,,,
0.8105263113975525,23,0.8005390167236328,0.7142857313156128,647,0.4488963186740875,0.8333333134651184,0.8867924809455872,,,,,,,
,23,,,647,,,,0.0,0.43822920322418213,,,,,
0.800000011920929,24,0.7935759425163269,0.738095223903656,674,0.4484703540802002,0.7948718667030334,0.849056601524353,,,,,,,
