val_specificity,val_auroc,val_accuracy,step,val_precision,val_sensitivity,epoch,val_loss,unlabeled_data_utilization,train_loss,test_precision,test_auroc,test_sensitivity,test_specificity,test_accuracy
1.0,0.5,0.557894766330719,26,0.0,0.0,0,0.6170499920845032,,,,,,,
,,,26,,,0,,0.0006051936652511358,0.6244704127311707,,,,,
0.9245282411575317,0.557502269744873,0.6000000238418579,53,0.6666666865348816,0.190476194024086,1,3.4007363319396973,,,,,,,
,,,53,,,1,,0.006198865361511707,0.6246287226676941,,,,,
0.8867924809455872,0.5386343002319336,0.5789473652839661,80,0.5714285969734192,0.190476194024086,2,1.892153263092041,,,,,,,
,,,80,,,2,,0.0021787486039102077,0.623497486114502,,,,,
0.9433962106704712,0.590745747089386,0.6315789222717285,107,0.7692307829856873,0.2380952388048172,3,4.638514041900635,,,,,,,
,,,107,,,3,,0.0020490670576691628,0.6080499291419983,,,,,
0.8867924809455872,0.5743485689163208,0.6105263233184814,134,0.6470588445663452,0.261904776096344,4,1.201521873474121,,,,,,,
,,,134,,,4,,0.0058562434278428555,0.5926377177238464,,,,,
0.9056603908538818,0.6909254193305969,0.7157894968986511,161,0.800000011920929,0.4761904776096344,5,1.1055470705032349,,,,,,,
,,,161,,,5,,0.009415454231202602,0.5795400142669678,,,,,
0.9245282411575317,0.6884546279907227,0.7157894968986511,188,0.8260868787765503,0.4523809850215912,6,0.7901637554168701,,,,,,,
,,,188,,,6,,0.008712326176464558,0.5577966570854187,,,,,
0.9245282411575317,0.6765499114990234,0.7052631378173828,215,0.8181818127632141,0.4285714328289032,7,1.5027501583099365,,,,,,,
,,,215,,,7,,0.012388036586344242,0.5477607846260071,,,,,
0.9245282411575317,0.6765499114990234,0.7052631378173828,242,0.8181818127632141,0.4285714328289032,8,1.8342642784118652,,,,,,,
,,,242,,,8,,0.02017580345273018,0.5480298399925232,,,,,
0.9622642397880554,0.6954177618026733,0.7263157963752747,269,0.8999999761581421,0.4285714328289032,9,0.8902866840362549,,,,,,,
,,,269,,,9,,0.027709435671567917,0.5147901177406311,,,,,
0.9056603908538818,0.7266397476196289,0.7473683953285217,296,0.8214285373687744,0.5476190447807312,10,1.8389098644256592,,,,,,,
,,,296,,,10,,0.039255060255527496,0.5168623924255371,,,,,
0.9811320900917053,0.7286612391471863,0.75789475440979,323,0.9523809552192688,0.4761904776096344,11,0.7021418809890747,,,,,,,
,,,323,,,11,,0.03527793288230896,0.5200043320655823,,,,,
0.9433962106704712,0.7455076575279236,0.7684210538864136,350,0.8846153616905212,0.5476190447807312,12,0.8510016798973083,,,,,,,
,,,350,,,12,,0.03617183491587639,0.49084341526031494,,,,,
0.9811320900917053,0.7524707913398743,0.7789473533630371,377,0.95652174949646,0.523809552192688,13,0.6518407464027405,,,,,,,
,,,377,,,13,,0.04532253369688988,0.5113666653633118,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,404,0.8666666746139526,0.6190476417541504,14,0.7707430124282837,,,,,,,
,,,404,,,14,,0.056595124304294586,0.49082711338996887,,,,,
0.9056603908538818,0.7623540163040161,0.7789473533630371,431,0.8387095928192139,0.6190476417541504,15,0.6637676358222961,,,,,,,
,,,431,,,15,,0.08723669499158859,0.5012050271034241,,,,,
0.9811320900917053,0.7524707913398743,0.7789473533630371,458,0.95652174949646,0.523809552192688,16,0.5912294983863831,,,,,,,
,,,458,,,16,,0.06565611064434052,0.48280665278434753,,,,,
1.0,0.7857142686843872,0.8105263113975525,485,1.0,0.5714285969734192,17,0.9605952501296997,,,,,,,
,,,485,,,17,,0.07142794877290726,0.49854400753974915,,,,,
0.9056603908538818,0.7504492402076721,0.7684210538864136,512,0.8333333134651184,0.5952380895614624,18,0.6438606381416321,,,,,,,
,,,512,,,18,,0.0843641385436058,0.4992365539073944,,,,,
0.9622642397880554,0.7668463587760925,0.7894737124443054,539,0.9230769276618958,0.5714285969734192,19,0.7008164525032043,,,,,,,
,,,539,,,19,,0.07126278430223465,0.5001906156539917,,,,,
1.0,0.773809552192688,0.800000011920929,566,1.0,0.5476190447807312,20,0.4541560411453247,,,,,,,
,,,566,,,20,,0.07342430204153061,0.48421239852905273,,,,,
0.9811320900917053,0.764375627040863,0.7894737124443054,593,0.9583333134651184,0.5476190447807312,21,0.5112202167510986,,,,,,,
,,,593,,,21,,0.08180591464042664,0.4777188301086426,,,,,
0.9811320900917053,0.7881851196289062,0.8105263113975525,620,0.9615384340286255,0.5952380895614624,22,0.43602725863456726,,,,,,,
,,,620,,,22,,0.08983147889375687,0.4731896221637726,,,,,
0.9056603908538818,0.7147350311279297,0.7368420958518982,647,0.8148148655891418,0.523809552192688,23,0.55949467420578,,,,,,,
,,,647,,,23,,0.0877869501709938,0.45455148816108704,,,,,
0.8867924809455872,0.7291104793548584,0.7473683953285217,674,0.800000011920929,0.5714285969734192,24,0.5119289755821228,,,,,,,
,,,674,,,24,,0.0975550040602684,0.4546104967594147,,,,,
0.9245282411575317,0.7360737323760986,0.75789475440979,701,0.8518518805503845,0.5476190447807312,25,0.5103391408920288,,,,,,,
,,,701,,,25,,0.1351131647825241,0.488834023475647,,,,,
0.9056603908538818,0.7385445237159729,0.75789475440979,728,0.8275862336158752,0.5714285969734192,26,0.5916099548339844,,,,,,,
,,,728,,,26,,0.1301591545343399,0.496599406003952,,,,,
0.9433962106704712,0.7693171501159668,0.7894737124443054,755,0.8928571343421936,0.5952380895614624,27,0.8730447292327881,,,,,,,
,,,755,,,27,,0.10951773077249527,0.4725719690322876,,,,,
0.9433962106704712,0.79312664270401,0.8105263113975525,782,0.8999999761581421,0.6428571343421936,28,0.445710688829422,,,,,,,
,,,782,,,28,,0.11161509901285172,0.4720839560031891,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,809,0.8709677457809448,0.6428571343421936,29,0.44550222158432007,,,,,,,
,,,809,,,29,,0.10018522292375565,0.4541071653366089,,,,,
0.9622642397880554,0.8025606870651245,0.821052610874176,836,0.931034505367279,0.6428571343421936,30,0.7608106732368469,,,,,,,
,,,836,,,30,,0.13477224111557007,0.47642189264297485,,,,,
0.9056603908538818,0.7742587327957153,0.7894737124443054,863,0.84375,0.6428571343421936,31,0.5233340859413147,,,,,,,
,,,863,,,31,,0.1215960830450058,0.4354323744773865,,,,,
0.9811320900917053,0.8119946122169495,0.8315789699554443,890,0.9642857313156128,0.6428571343421936,32,0.4339592456817627,,,,,,,
,,,890,,,32,,0.14799754321575165,0.44853898882865906,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,917,0.8666666746139526,0.6190476417541504,33,0.42699921131134033,,,,,,,
,,,917,,,33,,0.15790513157844543,0.4660261869430542,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,944,0.875,0.6666666865348816,34,0.4450514018535614,,,,,,,
,,,944,,,34,,0.17166396975517273,0.46818193793296814,,,,,
0.9811320900917053,0.7762802839279175,0.800000011920929,971,0.9599999785423279,0.5714285969734192,35,0.5329688191413879,,,,,,,
