epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.5952380895614624,0.7263157963752747,0.8301886916160583,0.7352941632270813,26,0.712713360786438,0.571460485458374,,,,,,,
0,,,,,26,,,0.0006051936652511358,0.6209011673927307,,,,,
1,0.6428571343421936,0.7789473533630371,0.8867924809455872,0.8181818127632141,53,0.7648246884346008,0.5191647410392761,,,,,,,
1,,,,,53,,,0.0110446996986866,0.5236303210258484,,,,,
2,0.6190476417541504,0.7789473533630371,0.9056603908538818,0.8387095928192139,80,0.7623540163040161,0.526192307472229,,,,,,,
2,,,,,80,,,0.057997144758701324,0.5084744095802307,,,,,
3,0.6904761791229248,0.800000011920929,0.8867924809455872,0.8285714387893677,107,0.7886343002319336,0.4826396405696869,,,,,,,
3,,,,,107,,,0.09733275324106216,0.496724009513855,,,,,
4,0.6428571343421936,0.800000011920929,0.9245282411575317,0.8709677457809448,134,0.7836927175521851,0.4790065288543701,,,,,,,
4,,,,,134,,,0.12187035381793976,0.47349822521209717,,,,,
5,0.6428571343421936,0.75789475440979,0.849056601524353,0.7714285850524902,161,0.7459568381309509,0.45696279406547546,,,,,,,
5,,,,,161,,,0.158758282661438,0.4823382794857025,,,,,
6,0.5952380895614624,0.7789473533630371,0.9245282411575317,0.8620689511299133,188,0.7598832249641418,0.4575319290161133,,,,,,,
6,,,,,188,,,0.16631217300891876,0.4900130033493042,,,,,
7,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,215,0.79312664270401,0.46053820848464966,,,,,,,
7,,,,,215,,,0.1967163234949112,0.466374009847641,,,,,
8,0.6190476417541504,0.7789473533630371,0.9056603908538818,0.8387095928192139,242,0.7623540163040161,0.39369845390319824,,,,,,,
8,,,,,242,,,0.17628104984760284,0.47267594933509827,,,,,
9,0.6190476417541504,0.7789473533630371,0.9056603908538818,0.8387095928192139,269,0.7623540163040161,0.4149834215641022,,,,,,,
9,,,,,269,,,0.20118674635887146,0.4642646908760071,,,,,
10,0.6904761791229248,0.7894737124443054,0.8679245114326477,0.8055555820465088,296,0.7792003154754639,0.44882094860076904,,,,,,,
10,,,,,296,,,0.20002394914627075,0.4625866115093231,,,,,
11,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,323,0.79312664270401,0.38828331232070923,,,,,,,
11,,,,,323,,,0.21136760711669922,0.44615501165390015,,,,,
12,0.6666666865348816,0.821052610874176,0.9433962106704712,0.9032257795333862,350,0.8050314784049988,0.38214820623397827,,,,,,,
12,,,,,350,,,0.21537525951862335,0.44188088178634644,,,,,
13,0.6428571343421936,0.821052610874176,0.9622642397880554,0.931034505367279,377,0.8025606870651245,0.36244985461235046,,,,,,,
