val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6178930401802063,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.0018436040263623,0.6444595456123352,,,,,
0.2142857164144516,0.8181818127632141,0.5882749557495117,1,1.1581480503082275,53,0.9622642397880554,0.6315789222717285,,,,,,,
,,,1,,53,,,0.004963079933077097,0.6199397444725037,,,,,
0.5,0.6000000238418579,0.6179245114326477,2,0.8050214052200317,80,0.7358490824699402,0.6315789222717285,,,,,,,
,,,2,,80,,,0.009387297555804253,0.6108471751213074,,,,,
0.4523809850215912,0.6551724076271057,0.6318508386611938,3,0.72356778383255,107,0.8113208413124084,0.6526315808296204,,,,,,,
,,,3,,107,,,0.0058562434278428555,0.591963529586792,,,,,
0.4761904776096344,0.7407407164573669,0.6720574498176575,4,1.6544909477233887,134,0.8679245114326477,0.6947368383407593,,,,,,,
,,,4,,134,,,0.010122038424015045,0.5790656805038452,,,,,
0.523809552192688,0.7857142686843872,0.7053009867668152,5,1.0247019529342651,161,0.8867924809455872,0.7263157963752747,,,,,,,
,,,5,,161,,,0.01116762775927782,0.5467865467071533,,,,,
0.5714285969734192,0.7058823704719543,0.691374659538269,6,0.5959590077400208,188,0.8113208413124084,0.7052631378173828,,,,,,,
,,,6,,188,,,0.022506114095449448,0.5493221879005432,,,,,
0.5476190447807312,0.6969696879386902,0.6794699430465698,7,0.9360461831092834,215,0.8113208413124084,0.6947368383407593,,,,,,,
,,,7,,215,,,0.031053299084305763,0.5414049625396729,,,,,
0.5476190447807312,0.7931034564971924,0.7172057032585144,8,0.8003220558166504,242,0.8867924809455872,0.7368420958518982,,,,,,,
,,,8,,242,,,0.03807961568236351,0.5089540481567383,,,,,
0.4523809850215912,0.8260868787765503,0.6884546279907227,9,0.6400176286697388,269,0.9245282411575317,0.7157894968986511,,,,,,,
,,,9,,269,,,0.05265471711754799,0.5219221115112305,,,,,
0.5476190447807312,0.8846153616905212,0.7455076575279236,10,0.5170199275016785,296,0.9433962106704712,0.7684210538864136,,,,,,,
,,,10,,296,,,0.06292350590229034,0.5016460418701172,,,,,
0.5952380895614624,0.8620689511299133,0.7598832249641418,11,0.5127142667770386,323,0.9245282411575317,0.7789473533630371,,,,,,,
,,,11,,323,,,0.07695400714874268,0.5016557574272156,,,,,
0.5476190447807312,0.9583333134651184,0.764375627040863,12,1.0698109865188599,350,0.9811320900917053,0.7894737124443054,,,,,,,
,,,12,,350,,,0.07447022199630737,0.4967254400253296,,,,,
0.5,0.807692289352417,0.7028301954269409,13,0.9580433368682861,377,0.9056603908538818,0.7263157963752747,,,,,,,
,,,13,,377,,,0.0819317027926445,0.4838615357875824,,,,,
