epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.7142857313156128,0.7473683953285217,0.7735848426818848,0.7142857313156128,26,0.7439352869987488,0.5149717330932617,,,,,,,
0,,,,,26,,,0.014884685166180134,0.6193932890892029,,,,,
1,0.738095223903656,0.800000011920929,0.849056601524353,0.7948718667030334,53,0.7935759425163269,0.44667962193489075,,,,,,,
1,,,,,53,,,0.2094852477312088,0.5570756793022156,,,,,
2,0.738095223903656,0.800000011920929,0.849056601524353,0.7948718667030334,80,0.7935759425163269,0.5415934324264526,,,,,,,
2,,,,,80,,,0.4036320745944977,0.5905724763870239,,,,,
3,0.738095223903656,0.821052610874176,0.8867924809455872,0.8378377556800842,107,0.8124438524246216,0.4443928897380829,,,,,,,
3,,,,,107,,,0.5106611847877502,0.5413888096809387,,,,,
4,0.6904761791229248,0.7789473533630371,0.849056601524353,0.7837837338447571,134,0.7697663903236389,0.44197583198547363,,,,,,,
4,,,,,134,,,0.5831085443496704,0.567602813243866,,,,,
5,0.6904761791229248,0.7789473533630371,0.849056601524353,0.7837837338447571,161,0.7697663903236389,0.36358141899108887,,,,,,,
5,,,,,161,,,0.5998152494430542,0.5591101050376892,,,,,
6,0.7142857313156128,0.8105263113975525,0.8867924809455872,0.8333333134651184,188,0.8005390167236328,0.4593907296657562,,,,,,,
6,,,,,188,,,0.5923745632171631,0.5386481881141663,,,,,
7,0.761904776096344,0.8315789699554443,0.8867924809455872,0.8421052694320679,215,0.824348509311676,0.3978324234485626,,,,,,,
7,,,,,215,,,0.6185412406921387,0.5429803133010864,,,,,
8,0.761904776096344,0.821052610874176,0.8679245114326477,0.8205127716064453,242,0.8149146437644958,0.42915740609169006,,,,,,,
8,,,,,242,,,0.6064056754112244,0.5258303880691528,,,,,
9,0.738095223903656,0.8105263113975525,0.8679245114326477,0.8157894611358643,269,0.8030098080635071,0.367068350315094,,,,,,,
9,,,,,269,,,0.6333056092262268,0.5015933513641357,,,,,
10,0.7857142686843872,0.821052610874176,0.849056601524353,0.8048780560493469,296,0.8173854351043701,0.4141615331172943,,,,,,,
10,,,,,296,,,0.6578642725944519,0.5166229605674744,,,,,
11,0.738095223903656,0.800000011920929,0.849056601524353,0.7948718667030334,323,0.7935759425163269,0.3913556635379791,,,,,,,
11,,,,,323,,,0.6498286128044128,0.508713960647583,,,,,
12,0.738095223903656,0.800000011920929,0.849056601524353,0.7948718667030334,350,0.7935759425163269,0.4454105496406555,,,,,,,
12,,,,,350,,,0.6669093370437622,0.4864133894443512,,,,,
13,0.761904776096344,0.8421052694320679,0.9056603908538818,0.8648648858070374,377,0.8337825536727905,0.40139901638031006,,,,,,,
13,,,,,377,,,0.6622834205627441,0.4905351996421814,,,,,
14,0.738095223903656,0.821052610874176,0.8867924809455872,0.8378377556800842,404,0.8124438524246216,0.4080010950565338,,,,,,,
14,,,,,404,,,0.6726977825164795,0.4828023314476013,,,,,
15,0.7142857313156128,0.8105263113975525,0.8867924809455872,0.8333333134651184,431,0.8005390167236328,0.35992106795310974,,,,,,,
15,,,,,431,,,0.6738463044166565,0.46374982595443726,,,,,
16,0.7857142686843872,0.8421052694320679,0.8867924809455872,0.8461537957191467,458,0.83625328540802,0.4470001757144928,,,,,,,
16,,,,,458,,,0.6789146661758423,0.47452932596206665,,,,,
17,0.761904776096344,0.8105263113975525,0.849056601524353,0.800000011920929,485,0.8054806590080261,0.45697227120399475,,,,,,,
17,,,,,485,,,0.6964532136917114,0.4627033472061157,,,,,
18,0.761904776096344,0.821052610874176,0.8679245114326477,0.8205127716064453,512,0.8149146437644958,0.4461315870285034,,,,,,,
18,,,,,512,,,0.681597113609314,0.4747724235057831,,,,,
19,0.7857142686843872,0.8105263113975525,0.8301886916160583,0.7857142686843872,539,0.8079515099525452,0.4689883291721344,,,,,,,
19,,,,,539,,,0.6846601963043213,0.4728419780731201,,,,,
