val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.0,0.4421052634716034,0.4421052634716034,0.5,0,0.6210612654685974,17,1.0,,,,,,,
,,,,0,,17,,0.008010675199329853,0.6451413035392761,,,,,
0.7169811129570007,0.3181818127632141,0.4736842215061188,0.44182389974594116,1,0.6406274437904358,35,0.1666666716337204,,,,,,,
,,,,1,,35,,0.008572591468691826,0.6499041318893433,,,,,
0.7358490824699402,0.30000001192092896,0.4736842215061188,0.4393531084060669,2,0.6894872784614563,53,0.1428571492433548,,,,,,,
,,,,2,,53,,0.00975466426461935,0.6489018201828003,,,,,
0.6226415038108826,0.3103448152542114,0.4421052634716034,0.4184636175632477,3,0.6737014055252075,71,0.2142857164144516,,,,,,,
,,,,3,,71,,0.007488090079277754,0.6509588956832886,,,,,
0.5660377144813538,0.3030303120613098,0.42105263471603394,0.40206652879714966,4,0.6475589871406555,89,0.2380952388048172,,,,,,,
,,,,4,,89,,0.008200479671359062,0.6534528136253357,,,,,
0.6226415038108826,0.375,0.4736842215061188,0.4541778862476349,5,0.6405718326568604,107,0.2857142984867096,,,,,,,
,,,,5,,107,,0.007923096418380737,0.6443275213241577,,,,,
0.698113203048706,0.3333333432674408,0.4736842215061188,0.44429469108581543,6,0.6816883087158203,125,0.190476194024086,,,,,,,
,,,,6,,125,,0.00826815515756607,0.6448534727096558,,,,,
0.6037735939025879,0.34375,0.4526315927505493,0.43283915519714355,7,0.6342736482620239,143,0.261904776096344,,,,,,,
,,,,7,,143,,0.008621903136372566,0.6434608101844788,,,,,
0.6037735939025879,0.34375,0.4526315927505493,0.43283915519714355,8,0.6590771675109863,161,0.261904776096344,,,,,,,
,,,,8,,161,,0.005633555352687836,0.6391875743865967,,,,,
0.6415094137191772,0.366666704416275,0.4736842215061188,0.45170706510543823,9,0.6284854412078857,179,0.261904776096344,,,,,,,
,,,,9,,179,,0.009149707853794098,0.6481038331985474,,,,,
0.5660377144813538,0.3611110746860504,0.4526315927505493,0.43778079748153687,10,0.6565381288528442,197,0.3095238208770752,,,,,,,
,,,,10,,197,,0.008755995891988277,0.6426719427108765,,,,,
0.7547169923782349,0.380952388048172,0.5052631497383118,0.47259658575057983,11,0.6380893588066101,215,0.190476194024086,,,,,,,
,,,,11,,215,,0.006679287645965815,0.647444486618042,,,,,
0.698113203048706,0.36000001430511475,0.4842105209827423,0.4561994969844818,12,0.6266797184944153,233,0.2142857164144516,,,,,,,
,,,,12,,233,,0.010698641650378704,0.6452886462211609,,,,,
0.6603773832321167,0.37931033968925476,0.4842105209827423,0.46114104986190796,13,0.6642529964447021,251,0.261904776096344,,,,,,,
,,,,13,,251,,0.009029684588313103,0.6331548094749451,,,,,
0.6603773832321167,0.3571428656578064,0.4736842215061188,0.44923633337020874,14,0.6228652000427246,269,0.2380952388048172,,,,,,,
,,,,14,,269,,0.007706447970122099,0.6436100602149963,,,,,
0.698113203048706,0.38461539149284363,0.49473685026168823,0.4681042432785034,15,0.624106228351593,287,0.2380952388048172,,,,,,,
,,,,15,,287,,0.007162195630371571,0.6385301947593689,,,,,
0.6792452931404114,0.3461538553237915,0.4736842215061188,0.4467655122280121,16,0.6249708533287048,305,0.2142857164144516,,,,,,,
,,,,16,,305,,0.006031302269548178,0.6404937505722046,,,,,
0.5471698045730591,0.38461539149284363,0.46315789222717285,0.45215633511543274,17,0.6657081842422485,323,0.3571428656578064,,,,,,,
,,,,17,,323,,0.011137203313410282,0.6413201689720154,,,,,
0.6037735939025879,0.3636363744735718,0.46315789222717285,0.44474396109580994,18,0.6446099877357483,341,0.2857142984867096,,,,,,,
,,,,18,,341,,0.007799228653311729,0.644555389881134,,,,,
0.6603773832321167,0.4000000059604645,0.49473685026168823,0.47304582595825195,19,0.624093770980835,359,0.2857142984867096,,,,,,,
,,,,19,,359,,0.011579912155866623,0.6432356238365173,,,,,
0.6226415038108826,0.375,0.4736842215061188,0.4541778862476349,20,0.6469559669494629,377,0.2857142984867096,,,,,,,
,,,,20,,377,,0.00630872743204236,0.6408202648162842,,,,,
0.5094339847564697,0.3658536672592163,0.4421052634716034,0.43328845500946045,21,0.6500229835510254,395,0.3571428656578064,,,,,,,
,,,,21,,395,,0.008159675635397434,0.6370636820793152,,,,,
0.7169811129570007,0.4000000059604645,0.5052631497383118,0.47753822803497314,22,0.6283644437789917,413,0.2380952388048172,,,,,,,
,,,,22,,413,,0.008595509454607964,0.6403236985206604,,,,,
0.6792452931404114,0.4137931168079376,0.5052631497383118,0.4824798107147217,23,0.642347514629364,431,0.2857142984867096,,,,,,,
,,,,23,,431,,0.009079392068088055,0.6391131281852722,,,,,
0.5471698045730591,0.35135138034820557,0.4421052634716034,0.42834681272506714,24,0.6785833835601807,449,0.3095238208770752,,,,,,,
,,,,24,,449,,0.010256095789372921,0.6389549970626831,,,,,
0.6603773832321167,0.41935479640960693,0.5052631497383118,0.48495063185691833,25,0.6384336948394775,467,0.3095238208770752,,,,,,,
,,,,25,,467,,0.008563870564103127,0.6347673535346985,,,,,
0.5471698045730591,0.35135138034820557,0.4421052634716034,0.42834681272506714,26,0.6442248821258545,485,0.3095238208770752,,,,,,,
,,,,26,,485,,0.011072077788412571,0.6313634514808655,,,,,
0.5283018946647644,0.375,0.4526315927505493,0.442722350358963,27,0.6355360150337219,503,0.3571428656578064,,,,,,,
,,,,27,,503,,0.006152395624667406,0.6332112550735474,,,,,
0.7358490824699402,0.3913043439388275,0.5052631497383118,0.4750673770904541,28,0.6390438675880432,521,0.2142857164144516,,,,,,,
,,,,28,,521,,0.007477426435798407,0.6344981789588928,,,,,
0.6415094137191772,0.3870967626571655,0.4842105209827423,0.4636118412017822,29,0.6199280619621277,539,0.2857142984867096,,,,,,,
,,,,29,,539,,0.00758744589984417,0.6306986808776855,,,,,
0.7735848426818848,0.4545454680919647,0.5368421077728271,0.5058401226997375,30,0.6150580644607544,557,0.2380952388048172,,,,,,,
,,,,30,,557,,0.007971629500389099,0.6323665380477905,,,,,
0.6226415038108826,0.4117647409439087,0.49473685026168823,0.4779874384403229,31,0.635179877281189,575,0.3333333432674408,,,,,,,
,,,,31,,575,,0.009126507677137852,0.636419415473938,,,,,
0.849056601524353,0.46666663885116577,0.5473684072494507,0.5078616142272949,32,0.6191141605377197,593,0.1666666716337204,,,,,,,
,,,,32,,593,,0.008442256599664688,0.6402319669723511,,,,,
0.6603773832321167,0.3571428656578064,0.4736842215061188,0.44923633337020874,33,0.6334701776504517,611,0.2380952388048172,,,,,,,
,,,,33,,611,,0.009519284591078758,0.6428079605102539,,,,,
