epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.8333333134651184,0.43157893419265747,0.4732704162597656,0.4268292784690857,0.11320754885673523,0.6293825507164001,26,,,,,,,
0,,,,,,,26,0.6338509917259216,0.007295254152268171,,,,,
1,0.2857142984867096,0.5789473652839661,0.5485175251960754,0.5454545617103577,0.8113208413124084,1.1815859079360962,53,,,,,,,
1,,,,,,,53,0.6306204795837402,0.01341160386800766,,,,,
2,0.0714285746216774,0.5473684072494507,0.49797841906547546,0.4285714328289032,0.9245282411575317,1.2517319917678833,80,,,,,,,
2,,,,,,,80,0.6279038786888123,0.012206481769680977,,,,,
3,0.4285714328289032,0.7052631378173828,0.6765499114990234,0.8181818127632141,0.9245282411575317,0.7234297394752502,107,,,,,,,
3,,,,,,,107,0.6097987294197083,0.0059784953482449055,,,,,
4,0.523809552192688,0.621052622795105,0.6109613180160522,0.5789473652839661,0.698113203048706,1.1070340871810913,134,,,,,,,
4,,,,,,,134,0.6049608588218689,0.013207679614424706,,,,,
5,0.3571428656578064,0.6631578803062439,0.6314016580581665,0.75,0.9056603908538818,1.3517205715179443,161,,,,,,,
5,,,,,,,161,0.6119695901870728,0.011025777086615562,,,,,
6,0.523809552192688,0.6631578803062439,0.6486971974372864,0.6470588445663452,0.7735848426818848,1.7575620412826538,188,,,,,,,
6,,,,,,,188,0.5868813991546631,0.02111285924911499,,,,,
7,0.523809552192688,0.7368420958518982,0.7147350311279297,0.8148148655891418,0.9056603908538818,1.7045562267303467,215,,,,,,,
7,,,,,,,215,0.5960782766342163,0.02784218080341816,,,,,
8,0.5714285969734192,0.6421052813529968,0.6347708702087402,0.6000000238418579,0.698113203048706,0.8875255584716797,242,,,,,,,
8,,,,,,,242,0.5652574896812439,0.019753044471144676,,,,,
9,0.6190476417541504,0.7263157963752747,0.7151841521263123,0.7222221493721008,0.8113208413124084,0.8448777198791504,269,,,,,,,
9,,,,,,,269,0.5535580515861511,0.03357863798737526,,,,,
10,0.6666666865348816,0.800000011920929,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.923094630241394,296,,,,,,,
10,,,,,,,296,0.5415734648704529,0.03124813921749592,,,,,
11,0.761904776096344,0.75789475440979,0.7583107948303223,0.7111111283302307,0.7547169923782349,1.0710848569869995,323,,,,,,,
11,,,,,,,323,0.5428943037986755,0.05713889002799988,,,,,
12,0.738095223903656,0.8421052694320679,0.831311821937561,0.8857142925262451,0.9245282411575317,0.9285998940467834,350,,,,,,,
12,,,,,,,350,0.5227189660072327,0.08089804649353027,,,,,
13,0.5952380895614624,0.75789475440979,0.7410151958465576,0.806451678276062,0.8867924809455872,0.5023592114448547,377,,,,,,,
13,,,,,,,377,0.5581715703010559,0.11527732014656067,,,,,
14,0.5714285969734192,0.7684210538864136,0.7479784488677979,0.8571428656578064,0.9245282411575317,0.9365749359130859,404,,,,,,,
14,,,,,,,404,0.5409254431724548,0.09983579814434052,,,,,
15,0.6428571343421936,0.8105263113975525,0.79312664270401,0.8999999761581421,0.9433962106704712,0.8759079575538635,431,,,,,,,
15,,,,,,,431,0.5212527513504028,0.09551303833723068,,,,,
16,0.6190476417541504,0.8105263113975525,0.7906559109687805,0.9285714626312256,0.9622642397880554,1.121777057647705,458,,,,,,,
16,,,,,,,458,0.5030040740966797,0.1011335477232933,,,,,
17,0.6428571343421936,0.800000011920929,0.7836927175521851,0.8709677457809448,0.9245282411575317,1.1131671667099,485,,,,,,,
17,,,,,,,485,0.5361699461936951,0.126515194773674,,,,,
18,0.6666666865348816,0.7789473533630371,0.7672956585884094,0.800000011920929,0.8679245114326477,0.626082718372345,512,,,,,,,
18,,,,,,,512,0.5378533601760864,0.12925562262535095,,,,,
19,0.6428571343421936,0.7894737124443054,0.7742587327957153,0.84375,0.9056603908538818,1.176056981086731,539,,,,,,,
19,,,,,,,539,0.49863478541374207,0.1300155222415924,,,,,
20,0.6428571343421936,0.800000011920929,0.7836927175521851,0.8709677457809448,0.9245282411575317,0.4455605447292328,566,,,,,,,
20,,,,,,,566,0.5441161394119263,0.1583329141139984,,,,,
21,0.6190476417541504,0.7894737124443054,0.7717880010604858,0.8666666746139526,0.9245282411575317,0.960369884967804,593,,,,,,,
21,,,,,,,593,0.5158423185348511,0.15778712928295135,,,,,
22,0.6904761791229248,0.7473683953285217,0.7414644956588745,0.7250000238418579,0.792452871799469,0.9057812094688416,620,,,,,,,
22,,,,,,,620,0.4953944683074951,0.1486123949289322,,,,,
23,0.5952380895614624,0.7789473533630371,0.7598832249641418,0.8620689511299133,0.9245282411575317,1.148071527481079,647,,,,,,,
23,,,,,,,647,0.5298606753349304,0.17671044170856476,,,,,
24,0.5952380895614624,0.7789473533630371,0.7598832249641418,0.8620689511299133,0.9245282411575317,0.6046677827835083,674,,,,,,,
24,,,,,,,674,0.5137917995452881,0.20786933600902557,,,,,
25,0.6190476417541504,0.8105263113975525,0.7906559109687805,0.9285714626312256,0.9622642397880554,0.5660632848739624,701,,,,,,,
25,,,,,,,701,0.508367657661438,0.23144996166229248,,,,,
26,0.6190476417541504,0.800000011920929,0.781221866607666,0.8965517282485962,0.9433962106704712,1.024905800819397,728,,,,,,,
26,,,,,,,728,0.5306780934333801,0.26501137018203735,,,,,
27,0.6666666865348816,0.7473683953285217,0.738993763923645,0.7368420958518982,0.8113208413124084,1.4848185777664185,755,,,,,,,
27,,,,,,,755,0.5375633835792542,0.237129807472229,,,,,
28,0.7142857313156128,0.7789473533630371,0.7722371816635132,0.7692307829856873,0.8301886916160583,0.5211396217346191,782,,,,,,,
28,,,,,,,782,0.5066954493522644,0.22721025347709656,,,,,
29,0.6190476417541504,0.821052610874176,0.8000898957252502,0.9629629850387573,0.9811320900917053,0.951036810874939,809,,,,,,,
29,,,,,,,809,0.49181967973709106,0.25724080204963684,,,,,
30,0.5714285969734192,0.7894737124443054,0.7668463587760925,0.9230769276618958,0.9622642397880554,0.6869183778762817,836,,,,,,,
30,,,,,,,836,0.5055579543113708,0.27334100008010864,,,,,
31,0.6666666865348816,0.8105263113975525,0.795597493648529,0.875,0.9245282411575317,1.0443683862686157,863,,,,,,,
31,,,,,,,863,0.5189682245254517,0.2917836606502533,,,,,
32,0.6666666865348816,0.821052610874176,0.8050314784049988,0.9032257795333862,0.9433962106704712,0.6096625328063965,890,,,,,,,
32,,,,,,,890,0.5057148933410645,0.2867894768714905,,,,,
33,0.6666666865348816,0.821052610874176,0.8050314784049988,0.9032257795333862,0.9433962106704712,0.5246952772140503,917,,,,,,,
33,,,,,,,917,0.5113041996955872,0.28741905093193054,,,,,
34,0.6190476417541504,0.800000011920929,0.781221866607666,0.8965517282485962,0.9433962106704712,0.6832614541053772,944,,,,,,,
