val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.01886792480945587,0.44086021184921265,0.4421052634716034,0.49752914905548096,0,0.625371515750885,34,0.976190447807312,,,,,,,
,,,,0,,34,,0.003709145588800311,0.6328281760215759,,,,,
0.1320754736661911,0.4588235020637512,0.4842105209827423,0.5303234457969666,1,0.6280168294906616,69,0.9285714626312256,,,,,,,
,,,,1,,69,,0.00661470228806138,0.6351319551467896,,,,,
0.15094339847564697,0.4642857313156128,0.49473685026168823,0.5397573709487915,2,0.6099092364311218,104,0.9285714626312256,,,,,,,
,,,,2,,104,,0.00658456701785326,0.6360980272293091,,,,,
0.18867924809455872,0.4691358208656311,0.5052631497383118,0.546720564365387,3,0.625795841217041,139,0.9047619700431824,,,,,,,
,,,,3,,139,,0.004407970234751701,0.6351651549339294,,,,,
0.16981132328510284,0.46341463923454285,0.49473685026168823,0.537286639213562,4,0.6147346496582031,174,0.9047619700431824,,,,,,,
,,,,4,,174,,0.007228398229926825,0.627993643283844,,,,,
0.16981132328510284,0.46341463923454285,0.49473685026168823,0.537286639213562,5,0.6352010369300842,209,0.9047619700431824,,,,,,,
,,,,5,,209,,0.0044336384162306786,0.6204727292060852,,,,,
0.15094339847564697,0.45783132314682007,0.4842105209827423,0.5278526544570923,6,0.6797655820846558,244,0.9047619700431824,,,,,,,
,,,,6,,244,,0.005681465845555067,0.6273704767227173,,,,,
0.15094339847564697,0.4642857313156128,0.49473685026168823,0.5397573709487915,7,0.628686249256134,279,0.9285714626312256,,,,,,,
,,,,7,,279,,0.00679464265704155,0.6333431005477905,,,,,
0.1320754736661911,0.4588235020637512,0.4842105209827423,0.5303234457969666,8,0.6306745409965515,314,0.9285714626312256,,,,,,,
,,,,8,,314,,0.004956610035151243,0.6304322481155396,,,,,
0.09433962404727936,0.4545454680919647,0.4736842215061188,0.5233602523803711,9,0.6275386810302734,349,0.9523809552192688,,,,,,,
,,,,9,,349,,0.006599600426852703,0.6334384083747864,,,,,
0.15094339847564697,0.4642857313156128,0.49473685026168823,0.5397573709487915,10,0.6251596808433533,384,0.9285714626312256,,,,,,,
,,,,10,,384,,0.006802621763199568,0.6341166496276855,,,,,
0.11320754885673523,0.4597701132297516,0.4842105209827423,0.5327942371368408,11,0.6240213513374329,419,0.9523809552192688,,,,,,,
,,,,11,,419,,0.005667190998792648,0.6341948509216309,,,,,
0.09433962404727936,0.44186046719551086,0.4526315927505493,0.4995507597923279,12,0.6182432770729065,454,0.9047619700431824,,,,,,,
,,,,12,,454,,0.0048627001233398914,0.6342735290527344,,,,,
0.11320754885673523,0.4470588266849518,0.46315789222717285,0.5089846849441528,13,0.6594528555870056,489,0.9047619700431824,,,,,,,
,,,,13,,489,,0.0032767856027930975,0.6296843886375427,,,,,
0.11320754885673523,0.4470588266849518,0.46315789222717285,0.5089846849441528,14,0.6368476152420044,524,0.9047619700431824,,,,,,,
,,,,14,,524,,0.0072112479247152805,0.63810795545578,,,,,
0.1320754736661911,0.4588235020637512,0.4842105209827423,0.5303234457969666,15,0.6177265048027039,559,0.9285714626312256,,,,,,,
,,,,15,,559,,0.007303810212761164,0.6274594664573669,,,,,
0.11320754885673523,0.4534883499145508,0.4736842215061188,0.5208894610404968,16,0.6230809688568115,594,0.9285714626312256,,,,,,,
,,,,16,,594,,0.004344805143773556,0.6298303604125977,,,,,
0.11320754885673523,0.4534883499145508,0.4736842215061188,0.5208894610404968,17,0.6185739636421204,629,0.9285714626312256,,,,,,,
,,,,17,,629,,0.007582199759781361,0.6258286833763123,,,,,
0.1320754736661911,0.4651162922382355,0.49473685026168823,0.5422282218933105,18,0.6520633101463318,664,0.9523809552192688,,,,,,,
,,,,18,,664,,0.00604511983692646,0.633379340171814,,,,,
0.07547169923782349,0.4431818127632141,0.4526315927505493,0.5020215511322021,19,0.639557421207428,699,0.9285714626312256,,,,,,,
,,,,19,,699,,0.005477729719132185,0.6381794810295105,,,,,
0.11320754885673523,0.4534883499145508,0.4736842215061188,0.5208894610404968,20,0.6202589869499207,734,0.9285714626312256,,,,,,,
,,,,20,,734,,0.010253406129777431,0.6362143158912659,,,,,
0.1320754736661911,0.4523809850215912,0.4736842215061188,0.5184186697006226,21,0.6318534016609192,769,0.9047619700431824,,,,,,,
,,,,21,,769,,0.00432237982749939,0.6280564665794373,,,,,
0.1320754736661911,0.44578316807746887,0.46315789222717285,0.5065139532089233,22,0.6583712697029114,804,0.8809523582458496,,,,,,,
,,,,22,,804,,0.008715986274182796,0.6329492330551147,,,,,
0.09433962404727936,0.4482758641242981,0.46315789222717285,0.5114555358886719,23,0.6204627156257629,839,0.9285714626312256,,,,,,,
,,,,23,,839,,0.006798120681196451,0.6320053935050964,,,,,
0.11320754885673523,0.4470588266849518,0.46315789222717285,0.5089846849441528,24,0.6236352324485779,874,0.9047619700431824,,,,,,,
,,,,24,,874,,0.006654432509094477,0.6292287111282349,,,,,
,,,,25,,875,,,,0.8285714387893677,0.12977099418640137,0.43283581733703613,0.4406779706478119,0.4791712164878845
,,,,25,,875,,,,0.8571428656578064,0.12977099418640137,0.44117647409439087,0.45338982343673706,0.4934569299221039
,,,,25,,875,,,,0.8476190567016602,0.15267175436019897,0.4449999928474426,0.4618644118309021,0.500145435333252
